0,3071,31931,13,0.0,71
1,4458,38805,13,8.86977863322081,71
2,6343,48363,13,9.917441675824069,71
3,6352,48410,13,10.326131284544708,71
4,6602,49646,13,13.335885653493216,71
5,7891,56153,13,11.765446343232135,71
6,8557,59480,13,7.441743341045234,71
7,8693,60196,13,3.4129069980324034,71
8,9603,64775,13,12.304108584143272,71
9,9737,65443,13,7.71564151851472,71
10,10277,68224,13,5.029855823969468,71
11,10391,68836,13,10.417813961002972,71
12,12977,81823,13,2.986079236071146,71
13,13337,83728,13,13.704504977109165,71
14,16138,97772,13,7.900938794785453,71
15,16252,98335,13,13.478426217987776,71
16,18717,110895,13,8.5103510820989,71
17,18950,112049,13,9.3370071927068,71
18,18963,112124,13,11.5070904818102,71
19,20040,117611,13,10.933020003197845,71
20,20721,121055,13,11.71478197766924,71
21,20814,121526,13,8.900299014787288,71
22,22104,128062,13,14.690497035731607,71
23,22227,128662,13,12.050107081298407,71
24,22850,131750,13,13.834535319270074,71
25,24505,140172,13,12.725087188822641,71
26,26088,148386,13,3.8983148316924097,71
27,26550,150727,13,12.145584344930922,71
28,27450,155314,13,14.670288720699537,71
29,27985,157980,13,14.82735359515249,71
30,31086,173638,13,12.128223501410487,71
31,3120,32170,252,0.0,71
32,4222,37645,252,11.57453575932111,71
33,4521,39116,252,9.44853340376976,71
34,5376,43490,252,12.187643684591054,71
35,6197,47601,252,9.377502530823266,71
36,6602,49646,252,13.911741252815679,71
37,8458,58995,252,14.69646912576089,71
38,9259,63053,252,9.955740708807511,71
39,11433,73979,252,3.4929226665938473,71
40,12869,81291,252,10.738680029980408,71
41,13106,82491,252,7.659245464964921,71
42,13337,83728,252,13.68647316483427,71
43,13562,84831,252,0.3070535793995468,71
44,15641,95286,252,9.579509266491188,71
45,16845,101411,252,5.1364946653472,71
46,17852,106549,252,7.717211123985751,71
47,18356,109081,252,6.400137418559063,71
48,19216,113457,252,12.869902506768529,71
49,19275,113757,252,7.838887476671882,71
50,19689,115854,252,12.84989318163129,71
51,20551,120213,252,4.2262396162665405,71
52,21016,122554,252,9.015406699080316,71
53,22104,128062,252,10.389999589348221,71
54,22850,131750,252,11.208132058117855,71
55,22859,131800,252,12.447515439510124,71
56,25346,144462,252,9.924895414497076,71
57,26477,150343,252,1.8306877369576846,71
58,26585,150922,252,1.8028127052859324,71
59,27355,154832,252,10.990731036976301,71
60,27848,157306,252,14.757911383882282,71
61,28373,159856,252,13.291306579443829,71
62,28868,162360,252,6.998628374071014,71
63,29244,164267,252,11.008062838926657,71
64,29296,164524,252,11.69718918187806,71
65,30078,168533,252,14.397722558717545,71
66,30178,169038,252,14.167739067530492,71
67,31000,173191,252,9.164273122137036,71
68,31230,174334,252,14.430485754561936,71
69,31655,176559,252,10.718176385973319,71
70,3130,32229,311,0.0,71
71,3251,32851,311,13.123524873814318,71
72,3684,35009,311,5.978342636331487,71
73,4208,37586,311,12.028662212486191,71
74,5905,46077,311,9.453303067080459,71
75,6214,47683,311,6.501452419081447,71
76,6261,47945,311,14.959065934794888,71
77,6307,48182,311,5.58347180861223,71
78,6708,50150,311,12.848312450671783,71
79,7423,53831,311,6.897359179970122,71
80,7748,55441,311,6.519586394425247,71
81,8501,59191,311,7.24527374980551,71
82,9858,66062,311,14.296405023128466,71
83,12704,80419,311,6.564643959040737,71
84,13095,82429,311,14.436371671335896,71
85,15087,92523,311,6.183274011172369,71
86,16702,100622,311,14.34792181446097,71
87,19389,114351,311,10.249431081517887,71
88,20485,119895,311,13.509144540672812,71
89,20729,121097,311,10.931658176867924,71
90,20866,121796,311,4.565950237502196,71
91,23033,132676,311,14.17669612760471,71
92,23233,133701,311,14.55244469216937,71
93,23286,133978,311,5.209045601216054,71
94,24271,138998,311,13.318305417610553,71
95,25761,146630,311,8.164914946795578,71
96,25807,146867,311,10.068209009259938,71
97,28002,158083,311,3.6812885437377614,71
98,28136,158703,311,7.701583508646416,71
99,28333,159664,311,12.384175089766506,71
100,29899,167658,311,1.988650379918557,71
101,30137,168814,311,9.121441718926981,71
102,30336,169840,311,12.246114111879926,71
103,30777,172011,311,11.04735089805456,71
104,3144,32313,395,0.0,71
105,4119,37117,395,11.608585807698603,71
106,5030,41679,395,5.5383957047456365,71
107,6513,49222,395,10.206621558785805,71
108,7462,54017,395,6.5903077386239985,71
109,7493,54181,395,14.904631886253645,71
110,9745,65475,395,14.253713398478785,71
111,10064,67114,395,9.933879141324724,71
112,11160,72618,395,12.756391536197755,71
113,11442,74030,395,13.578078028018949,71
114,12038,77003,395,9.042009665534266,71
115,12112,77344,395,8.94991038759885,71
116,14192,87988,395,1.267140529095393,71
117,14884,91558,395,10.892830086214891,71
118,19579,115290,395,10.583808388140788,71
119,19820,116518,395,10.082725141234059,71
120,21378,124363,395,14.761704908979826,71
121,22106,128069,395,11.44456216635206,71
122,22154,128303,395,14.083084346212845,71
123,22789,131431,395,14.732945590963382,71
124,23025,132642,395,9.787100062467463,71
125,23373,134433,395,8.958881698713318,71
126,25770,146674,395,7.597506833268669,71
127,25775,146697,395,11.07227119267912,71
128,27084,153470,395,8.042115342688499,71
129,27977,157940,395,6.440320905604087,71
130,29984,168064,395,13.888418583819767,71
131,3148,32331,413,0.0,71
132,3721,35179,413,12.639100283395871,71
133,7143,52334,413,4.146716738326853,71
134,7369,53522,413,9.533675924501106,71
135,8868,61062,413,14.92005426114503,71
136,9628,64908,413,14.913061730319042,71
137,11187,72745,413,14.854650914360093,71
138,13304,83541,413,12.537777261834126,71
139,14813,91185,413,3.7337423606273368,71
140,16437,99292,413,8.010726260086992,71
141,17571,105118,413,11.564079921603083,71
142,18033,107526,413,11.932948739153971,71
143,18857,111579,413,14.948675909709563,71
144,22143,128229,413,12.027645079689377,71
145,22900,132000,413,12.210315321021241,71
146,22945,132216,413,10.119469088977228,71
147,23264,133867,413,14.598138520373862,71
148,23586,135497,413,13.988172629780177,71
149,23694,135986,413,14.668187880351256,71
150,23864,136851,413,10.073777926685745,71
151,25330,144382,413,14.088735122622584,71
152,26658,151335,413,11.449451358779143,71
153,29072,163422,413,7.773542564031366,71
154,29573,166029,413,11.517758815808158,71
155,3165,32409,491,0.0,71
156,5118,42127,491,8.161684566110495,71
157,5490,44065,491,11.730316419576841,71
158,6434,48837,491,11.174456212807238,71
159,6606,49671,491,14.509677710034177,71
160,6700,50111,491,8.52259540830937,71
161,7217,52709,491,11.052312403305509,71
162,7260,52930,491,8.05138104914104,71
163,9468,64079,491,13.771449382388067,71
164,13045,82179,491,8.626634624670247,71
165,13362,83845,491,9.152928942751979,71
166,15216,93136,491,12.518934773027706,71
167,15592,95013,491,10.770464805754653,71
168,17495,104718,491,0.9085498521578647,71
169,18098,107855,491,13.041761037108039,71
170,19069,112677,491,6.735254822073796,71
171,20142,118159,491,7.167542137142096,71
172,22014,127594,491,10.536653592995469,71
173,25177,143552,491,4.524239158177513,71
174,28111,158570,491,9.78446904844376,71
175,29196,164014,491,5.085950099118846,71
176,30452,170413,491,9.49956095240316,71
177,30552,170899,491,12.805931106912565,71
178,30743,171822,491,11.81188197909236,71
179,31337,174864,491,10.245275623009613,71
180,3186,32526,608,0.0,71
181,3407,33589,608,12.754229938562737,71
182,3464,33883,608,3.569741899516549,71
183,4128,37169,608,12.925159668758743,71
184,4462,38836,608,3.2599579411174076,71
185,5521,44202,608,14.457254769856014,71
186,5650,44782,608,13.988108454882626,71
187,6414,48739,608,2.8454128170742594,71
188,7195,52598,608,3.9154713023380143,71
189,7985,56632,608,3.3369863199417393,71
190,11357,73606,608,3.21051331459141,71
191,11866,76178,608,11.383906239933497,71
192,11982,76713,608,11.351434175380028,71
193,12289,78241,608,9.711586941888987,71
194,12440,79033,608,11.909983893766627,71
195,14838,91300,608,9.663874621922751,71
196,15090,92534,608,4.732007300267287,71
197,15358,93856,608,3.7951378471308423,71
198,17494,104711,608,13.734003102409693,71
199,17724,105883,608,10.526846858073794,71
200,18145,108079,608,9.324929949731036,71
201,18369,109138,608,10.778791756494567,71
202,19796,116410,608,5.128065962614729,71
203,21360,124272,608,9.490763871622612,71
204,23018,132613,608,13.945571182890824,71
205,23652,135798,608,12.630882798952953,71
206,24337,139304,608,10.280872983384237,71
207,24909,142220,608,6.164797404282746,71
208,27283,154471,608,12.919608702413568,71
209,27733,156708,608,3.505676510154589,71
210,28335,159673,608,12.141373308099759,71
211,28475,160355,608,7.907811364658796,71
212,28799,161968,608,3.9348221549044853,71
213,29626,166272,608,10.831449743028948,71
214,29989,168085,608,9.581792942375813,71
215,3198,32601,683,0.0,71
216,4567,39323,683,8.83921681268482,71
217,5539,44278,683,11.635549968341815,71
218,6343,48363,683,9.716541391341735,71
219,6358,48450,683,8.944711689219622,71
220,7891,56153,683,5.745091694302513,71
221,8135,57371,683,9.28873106029489,71
222,8557,59480,683,14.948470361734945,71
223,8585,59633,683,13.714888510835012,71
224,9603,64775,683,12.319158396996535,71
225,9737,65443,683,13.06893426051914,71
226,10277,68224,683,13.711020441595373,71
227,10589,69829,683,13.551795576583189,71
228,11411,73872,683,14.31095729023935,71
229,11490,74262,683,9.596232238386907,71
230,12977,81823,683,13.922330472403912,71
231,13376,83930,683,6.468724081562016,71
232,16252,98335,683,3.300778787506692,71
233,18514,109812,683,13.191167803401749,71
234,18950,112049,683,7.39642211887443,71
235,19686,115837,683,7.462744817779159,71
236,22241,128748,683,8.378460492820848,71
237,23678,135906,683,2.427719309812238,71
238,23982,137444,683,8.117964981849871,71
239,24753,141464,683,6.47035044124963,71
240,26088,148386,683,14.454516391764631,71
241,27385,155011,683,5.012000909906376,71
242,27450,155314,683,9.068724274908202,71
243,27827,157185,683,4.8921731198502405,71
244,27985,157980,683,14.827258713520289,71
245,28801,161987,683,10.578912733560458,71
246,28977,162946,683,11.340056951849458,71
247,29467,165432,683,10.904305627699257,71
248,29746,166852,683,5.1358358874702965,71
249,30476,170537,683,13.909827918246913,71
250,31086,173638,683,4.607721085671918,71
251,31165,174038,683,14.683375181154549,71
252,3204,32626,708,0.0,71
253,3713,35148,708,2.3029888772660447,71
254,4141,37239,708,3.407498993404072,71
255,4227,37664,708,14.20040542851085,71
256,5529,44243,708,6.490077576331854,71
257,8456,58985,708,10.353633387932966,71
258,8771,60570,708,14.483686564479642,71
259,10762,70647,708,12.694525780739584,71
260,10834,70955,708,13.324909490079841,71
261,11033,71999,708,10.030435621993728,71
262,11920,76414,708,9.41371265995717,71
263,13206,82992,708,13.148498378334343,71
264,13232,83120,708,8.876451613697277,71
265,13888,86433,708,10.891377000313545,71
266,14350,88773,708,8.240904687426035,71
267,14809,91159,708,12.922470171005822,71
268,15474,94409,708,6.92296422873812,71
269,17089,102634,708,6.608327333538257,71
270,17123,102801,708,6.615770435331186,71
271,17914,106909,708,1.6781318606851279,71
272,20101,117947,708,10.754433846334964,71
273,20353,119194,708,9.568159624148452,71
274,21619,125582,708,7.335466425727449,71
275,23739,136210,708,9.935433970153113,71
276,25336,144415,708,12.697931825888288,71
277,26220,149081,708,14.506558327910861,71
278,26485,150400,708,9.016925961376858,71
279,29593,166118,708,14.573797445706624,71
280,29980,168035,708,11.639738284598506,71
281,30020,168242,708,11.351636604832319,71
282,30617,171215,708,12.450591760550912,71
283,31139,173893,708,10.31525664808362,71
284,3217,32689,771,0.0,71
285,3623,34710,771,12.272179726254828,71
286,3809,35634,771,4.261227541576598,71
287,4859,40801,771,9.435260191480134,71
288,4981,41462,771,5.918766874978447,71
289,7899,56192,771,11.534372896996297,71
290,8526,59335,771,5.072540230225441,71
291,11600,74803,771,11.192841369159732,71
292,15501,94530,771,11.011945772330014,71
293,17717,105832,771,10.80342432908574,71
294,19375,114282,771,12.362027201132495,71
295,19565,115220,771,4.679640299040816,71
296,20714,121014,771,7.5219367461792155,71
297,21293,123935,771,7.304618438048303,71
298,23271,133889,771,12.653220051622899,71
299,26393,149910,771,9.562515886102469,71
300,26504,150493,771,13.861297034799172,71
301,29598,166148,771,7.9863006299383485,71
302,30596,171121,771,13.546899052553334,71
303,31662,176605,771,9.996257721290169,71
